step	tag	value
129	train/loss_step	2.49387908
129	train/lr	0.00030000
129	train/batch_acc	0.50000000
129	train/batch_box_iou	0.03593002
129	train/batch_cls_loss	0.41748053
129	train/batch_box_loss	0.02965174
130	train/loss_step	2.38007021
130	train/lr	0.00030000
130	train/batch_acc	0.06250000
130	train/batch_box_iou	0.06574323
130	train/batch_cls_loss	0.40052995
130	train/batch_box_loss	0.02220535
131	train/loss_step	2.53879666
131	train/lr	0.00030000
131	train/batch_acc	0.25000000
131	train/batch_box_iou	0.05311094
131	train/batch_cls_loss	0.50295448
131	train/batch_box_loss	0.02841283
132	train/loss_step	2.52974892
132	train/lr	0.00030000
132	train/batch_acc	0.39024390
132	train/batch_box_iou	0.13843818
132	train/batch_cls_loss	0.70476300
132	train/batch_box_loss	0.02037242
133	train/loss_step	2.52501941
133	train/lr	0.00030000
133	train/batch_acc	0.30000000
133	train/batch_box_iou	0.10547349
133	train/batch_cls_loss	0.59265518
133	train/batch_box_loss	0.02866225
134	train/loss_step	2.59336758
134	train/lr	0.00030000
134	train/batch_acc	0.45454545
134	train/batch_box_iou	0.02725882
134	train/batch_cls_loss	0.52328646
134	train/batch_box_loss	0.02491974
135	train/loss_step	2.58161664
135	train/lr	0.00030000
135	train/batch_acc	0.50000000
135	train/batch_box_iou	0.01483995
135	train/batch_cls_loss	0.48707926
135	train/batch_box_loss	0.02484345
136	train/loss_step	2.47977257
136	train/lr	0.00030000
136	train/batch_acc	0.31578947
136	train/batch_box_iou	0.02999640
136	train/batch_cls_loss	0.42303127
136	train/batch_box_loss	0.02334684
137	train/loss_step	2.43204355
137	train/lr	0.00030000
137	train/batch_acc	0.36363636
137	train/batch_box_iou	0.04015221
137	train/batch_cls_loss	0.38470852
137	train/batch_box_loss	0.02552789
138	train/loss_step	2.50162029
138	train/lr	0.00030000
138	train/batch_acc	0.46153846
138	train/batch_box_iou	0.02475090
138	train/batch_cls_loss	0.39454556
138	train/batch_box_loss	0.03131530
139	train/loss_step	2.37188125
139	train/lr	0.00030000
139	train/batch_acc	0.13333333
139	train/batch_box_iou	0.06402674
139	train/batch_cls_loss	0.38340592
139	train/batch_box_loss	0.02330575
140	train/loss_step	2.56302810
140	train/lr	0.00030000
140	train/batch_acc	0.50000000
140	train/batch_box_iou	0.01002695
140	train/batch_cls_loss	0.45308220
140	train/batch_box_loss	0.02599994
141	train/loss_step	2.52280164
141	train/lr	0.00030000
141	train/batch_acc	0.28571429
141	train/batch_box_iou	0.05480665
141	train/batch_cls_loss	0.51332510
