step	tag	value
96	train/batch_cls_loss	0.57746494
96	train/batch_box_loss	0.04157676
97	train/loss_step	2.11909318
97	train/lr	0.00030000
97	train/batch_acc	0.76923077
97	train/batch_box_iou	0.09869248
97	train/batch_cls_loss	0.22767158
97	train/batch_box_loss	0.01776130
98	train/loss_step	2.39643145
98	train/lr	0.00030000
98	train/batch_acc	0.38888889
98	train/batch_box_iou	0.05348556
98	train/batch_cls_loss	0.37282538
98	train/batch_box_loss	0.02611546
99	train/loss_step	2.34365964
99	train/lr	0.00030000
99	train/batch_acc	0.64285714
99	train/batch_box_iou	0.03784776
99	train/batch_cls_loss	0.29453331
99	train/batch_box_loss	0.02496437
100	train/loss_step	2.60688686
100	train/lr	0.00030000
100	train/batch_acc	0.57575758
100	train/batch_box_iou	0.00412150
100	train/batch_cls_loss	0.48367560
100	train/batch_box_loss	0.02629084
101	train/loss_step	2.42305565
101	train/lr	0.00030000
101	train/batch_acc	0.33333333
101	train/batch_box_iou	0.11485647
101	train/batch_cls_loss	0.53744745
101	train/batch_box_loss	0.02306425
102	train/loss_step	2.51477432
102	train/lr	0.00030000
102	train/batch_acc	0.43333333
102	train/batch_box_iou	0.05682994
102	train/batch_cls_loss	0.52078849
102	train/batch_box_loss	0.02152914
103	train/loss_step	2.46264958
103	train/lr	0.00030000
103	train/batch_acc	0.62962963
103	train/batch_box_iou	0.01128497
103	train/batch_cls_loss	0.35862219
103	train/batch_box_loss	0.02531946
104	train/loss_step	2.51366830
104	train/lr	0.00030000
104	train/batch_acc	0.51724138
104	train/batch_box_iou	0.04098002
104	train/batch_cls_loss	0.42620587
104	train/batch_box_loss	0.03388450
105	train/loss_step	2.63546443
105	train/lr	0.00030000
105	train/batch_acc	0.19230769
105	train/batch_box_iou	0.03837480
105	train/batch_cls_loss	0.58668888
105	train/batch_box_loss	0.02510502
106	train/loss_step	2.45488763
106	train/lr	0.00030000
106	train/batch_acc	0.38888889
106	train/batch_box_iou	0.02793696
106	train/batch_cls_loss	0.37419596
106	train/batch_box_loss	0.02731310
107	train/loss_step	2.53580737
